date,product_id,product_name,category,brand,market,unit_price_eur,unit_cost_eur,units_sold,web_sessions,ad_spend_eur
2024-12-12,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,113.95,51.72,0,8,0.61
2024-12-13,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,102.95,51.72,3,45,5.05
2024-12-13,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,106.95,51.72,0,11,1.07
2024-12-13,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,113.95,51.72,0,9,1.27
2024-12-14,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,102.95,51.72,0,40,4.66
2024-12-14,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,106.95,51.72,1,20,2.03
2024-12-14,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,113.95,51.72,0,9,1.06
2024-12-15,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,102.95,51.72,1,62,7.14
2024-12-15,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,106.95,51.72,3,21,3.52
2024-12-15,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,113.95,51.72,0,11,1.7
2024-12-16,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,102.95,51.72,1,57,5.37
2024-12-16,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,106.95,51.72,2,21,2.29
2024-12-16,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,113.95,51.72,0,14,2.15
2024-12-17,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,102.95,51.72,1,45,3.9
2024-12-17,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,106.95,51.72,0,17,2.72
2024-12-17,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,113.95,51.72,0,12,1.82
2024-12-18,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,102.95,51.72,5,43,3.96
2024-12-18,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,106.95,51.72,0,18,3.02
2024-12-18,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,113.95,51.72,0,8,1.23
2024-12-19,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,102.95,51.72,2,52,8.51
2024-12-19,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,106.95,51.72,1,15,2.27
2024-12-19,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,113.95,51.72,0,10,1.51
2024-12-20,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,102.95,51.72,0,36,5.06
2024-12-20,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,106.95,51.72,0,13,0.92
2024-12-20,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,113.95,51.72,0,11,1.51
2024-12-21,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,102.95,51.72,0,33,4.41
2024-12-21,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,106.95,51.72,0,16,1.89
2024-12-21,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,113.95,51.72,0,7,0.56
2024-12-22,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,102.95,51.72,2,31,3.74
2024-12-22,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,106.95,51.72,0,16,1.57
2024-12-22,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,113.95,51.72,0,3,0.27
2024-12-23,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,102.95,51.72,2,35,3.94
2024-12-23,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,106.95,51.72,1,13,1.21
2024-12-23,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,113.95,51.72,1,12,1.39
2024-12-24,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,102.95,51.72,1,38,5.88
2024-12-24,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,106.95,51.72,0,18,1.95
2024-12-24,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,113.95,51.72,0,11,1.85
2024-12-25,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,102.95,51.72,0,23,1.8
2024-12-25,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,106.95,51.72,1,19,2.34
2024-12-25,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,113.95,51.72,0,7,1.13
2024-12-26,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,102.95,51.72,0,26,3.81
2024-12-26,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,106.95,51.72,1,17,2.45
2024-12-26,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,113.95,51.72,0,8,1.06
2024-12-27,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,102.95,51.72,1,23,2.74
2024-12-27,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,106.95,51.72,0,18,2.09
2024-12-27,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,113.95,51.72,0,2,0.21
2024-12-28,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,102.95,51.72,2,33,5.17
2024-12-28,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,106.95,51.72,2,13,1.98
2024-12-28,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,113.95,51.72,0,8,1.31
2024-12-29,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,102.95,51.72,1,28,4.39
2024-12-29,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,106.95,51.72,0,16,1.25
2024-12-29,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,113.95,51.72,2,7,0.6
2024-12-30,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,2,41,3.58
2024-12-30,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,10,1.36
2024-12-30,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,1,17,2.27
2024-12-31,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,0,31,2.29
2024-12-31,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,13,0.98
2024-12-31,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,7,0.87
2025-01-01,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,0,37,2.51
2025-01-01,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,12,1.12
2025-01-01,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,12,0.84
2025-01-02,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,0,42,3.34
2025-01-02,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,12,0.79
2025-01-02,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,7,0.65
2025-01-03,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,4,46,2.91
2025-01-03,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,14,1.27
2025-01-03,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,15,1.78
2025-01-04,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,0,37,3.62
2025-01-04,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,13,0.77
2025-01-04,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,9,0.9
2025-01-05,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,0,60,3.24
2025-01-05,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,17,1.53
2025-01-05,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,9,0.53
2025-01-06,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,2,51,2.88
2025-01-06,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,23,2.33
2025-01-06,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,10,1.07
2025-01-07,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,46,4.32
2025-01-07,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,25,1.79
2025-01-07,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,14,0.74
2025-01-08,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,50,3.43
2025-01-08,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,15,1.16
2025-01-08,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,7,0.7
2025-01-09,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,0,51,5.25
2025-01-09,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,20,1.8
2025-01-09,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,8,0.86
2025-01-10,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,56,4.25
2025-01-10,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,21,1.37
2025-01-10,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,11,0.56
2025-01-11,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,39,2.01
2025-01-11,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,24,2.42
2025-01-11,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,7,0.72
2025-01-12,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,4,46,3.71
2025-01-12,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,30,3.14
2025-01-12,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,1,10,1.1
2025-01-13,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,0,50,4.75
2025-01-13,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,25,2.89
2025-01-13,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,2,15,1.79
2025-01-14,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,62,6.67
2025-01-14,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,2,16,1.38
2025-01-14,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,1,18,0.96
2025-01-15,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,3,50,5.76
2025-01-15,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,21,1.54
2025-01-15,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,14,1.52
2025-01-16,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,52,5.19
2025-01-16,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,17,1.32
2025-01-16,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,7,0.76
2025-01-17,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,2,46,3.38
2025-01-17,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,18,1.93
2025-01-17,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,9,0.67
2025-01-18,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,3,47,4.55
2025-01-18,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,17,1.43
2025-01-18,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,10,0.56
2025-01-19,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,3,59,5.26
2025-01-19,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,29,2.67
2025-01-19,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,13,1.01
2025-01-20,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,42,2.16
2025-01-20,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,21,2.03
2025-01-20,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,6,0.32
2025-01-21,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,3,34,2.04
2025-01-21,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,17,1.41
2025-01-21,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,1,16,1.43
2025-01-22,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,2,49,3.71
2025-01-22,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,19,1.11
2025-01-22,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,12,0.64
2025-01-23,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,2,43,4.01
2025-01-23,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,19,1.89
2025-01-23,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,6,0.49
2025-01-24,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,0,54,6.07
2025-01-24,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,22,1.19
2025-01-24,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,7,0.61
2025-01-25,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,0,46,4.46
2025-01-25,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,17,1.44
2025-01-25,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,1,0.1
2025-01-26,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,61,3.3
2025-01-26,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,18,1.85
2025-01-26,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,1,6,0.47
2025-01-27,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,4,60,4.26
2025-01-27,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,30,3.26
2025-01-27,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,12,0.86
2025-01-28,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,3,49,2.91
2025-01-28,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,24,1.92
2025-01-28,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,8,0.45
2025-01-29,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,40,2.31
2025-01-29,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,25,2.43
2025-01-29,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,12,0.87
2025-01-30,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,2,57,4.12
2025-01-30,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,17,1.19
2025-01-30,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,19,1.62
2025-01-31,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,0,47,3.13
2025-01-31,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,20,1.6
2025-01-31,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,8,0.64
2025-02-01,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,3,53,6.11
2025-02-01,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,17,1.44
2025-02-01,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,11,0.81
2025-02-02,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,46,5.24
2025-02-02,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,21,2.32
2025-02-02,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,6,0.68
2025-02-03,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,44,3.01
2025-02-03,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,21,2.07
2025-02-03,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,10,1.2
2025-02-04,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,40,4.19
2025-02-04,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,17,1.03
2025-02-04,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,12,0.78
2025-02-05,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,42,2.41
2025-02-05,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,17,0.94
2025-02-05,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,1,13,0.94
2025-02-06,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,2,49,4.9
2025-02-06,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,31,3.62
2025-02-06,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,1,9,0.63
2025-02-07,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,2,40,4.08
2025-02-07,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,17,1.29
2025-02-07,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,13,1.53
2025-02-08,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,0,40,3.24
2025-02-08,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,6,0.53
2025-02-08,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,1,7,0.65
2025-02-09,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,4,40,3.86
2025-02-09,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,11,0.73
2025-02-09,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,5,0.58
2025-02-10,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,52,4.51
2025-02-10,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,14,1.3
2025-02-10,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,6,0.35
2025-02-11,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,2,51,3.44
2025-02-11,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,20,2.39
2025-02-11,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,10,1.1
2025-02-12,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,2,33,3.44
2025-02-12,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,18,1.88
2025-02-12,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,14,1.51
2025-02-13,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,39,3.39
2025-02-13,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,22,1.58
2025-02-13,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,1,10,0.81
2025-02-14,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,39,3.35
2025-02-14,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,19,1.47
2025-02-14,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,6,0.45
2025-02-15,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,49,4.93
2025-02-15,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,16,1.57
2025-02-15,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,6,0.39
2025-02-16,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,49,3.9
2025-02-16,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,10,1.18
2025-02-16,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,13,1.29
2025-02-17,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,44,3.53
2025-02-17,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,20,1.19
2025-02-17,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,1,14,1.27
2025-02-18,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,3,42,2.39
2025-02-18,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,19,2.1
2025-02-18,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,7,0.74
2025-02-19,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,0,38,4.21
2025-02-19,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,14,1.06
2025-02-19,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,1,12,0.69
2025-02-20,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,0,31,3.19
2025-02-20,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,17,1.62
2025-02-20,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,8,0.41
2025-02-21,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,0,58,3.17
2025-02-21,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,10,0.93
2025-02-21,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,6,0.47
2025-02-22,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,39,4.48
2025-02-22,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,12,1.03
2025-02-22,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,1,11,0.8
2025-02-23,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,42,4.67
2025-02-23,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,8,0.45
2025-02-23,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,7,0.65
2025-02-24,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,0,36,2.33
2025-02-24,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,1,9,0.95
2025-02-24,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,1,12,0.76
2025-02-25,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,1,38,2.26
2025-02-25,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,17,0.91
2025-02-25,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,CH,109.95,51.72,0,8,0.62
2025-02-26,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,DE,99.95,51.72,3,53,5.3
2025-02-26,SKU-1011,Ceiling Light 'Marek',Ceiling Lights,Casaluce,FR,102.95,51.72,0,18,1.35
